MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross,num_stars,num_genres
Into the Night,2020.0,"Drama, Sci-Fi, Thriller",0.7159090909090909,The mission to NATO headquarters takes a dramatic turn. Laura and Horst tend to a medical emergency. Jakub and Osman race to solve the fuel problem.,"Directors: Inti Calfat,  Dirk Verheye |      Stars: Pauline Etienne,  Laurent Capelluto,  Stefano Cassetti,  Mehmet Kurtulus",0.0004325686228381055,0.18750976613365303,0.012192218408364914,5,3
Into the Night,2020.0,"Drama, Sci-Fi, Thriller",0.75,Emotions run high as the group makes one last desperate bid to reach safety before dawn breaks.,"Directors: Inti Calfat,  Dirk Verheye |      Stars: Pauline Etienne,  Laurent Capelluto,  Stefano Cassetti,  Mehmet Kurtulus",0.0004851073219682398,0.18750976613365303,0.012192218408364914,5,3
Casi Feliz,2020.0,Comedy,0.6249999999999999,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Benjamín Amadeo",1.69291363863766e-05,0.11979790614094499,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6363636363636364,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Hugo Arana",1.5177846415372123e-05,0.13542371998541605,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6022727272727273,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Hernán Guerschuny",1.751289971004476e-05,0.11979790614094499,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6022727272727273,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Rafael Ferro",1.3426556444367649e-05,0.1041720922964739,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6363636363636364,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Julieta Díaz",1.634537306270844e-05,0.14063232460023975,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.7045454545454545,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Alfredo Castellani",1.2259029797031332e-05,0.11458930152612129,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6704545454545454,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Inés Efron",1.2259029797031332e-05,0.12500651075576868,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6363636363636364,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Pablo Fábregas",1.4010319768035806e-05,0.11458930152612129,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.7386363636363635,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Hugo Arana",1.2259029797031332e-05,0.14063232460023975,0.012192218408364914,4,1
Casi Feliz,2020.0,Comedy,0.6249999999999999,Add a Plot,"Stars: Sebastián Wainraich,  Natalie Pérez,  Santiago Korovsky,  Inés Efron",1.2259029797031332e-05,0.10938069691129759,0.012192218408364914,4,1
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8295454545454546,Ride-sharing hits a new high when Ricky attempts to go legit with a dope-smoking twist on Uber: Duber. But can the gang handle success - and Randy?,"Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  John Dunsworth",5.2538699130134276e-05,0.12500651075576868,0.012192218408364914,8,2
Entertainment Tonight Canada,2005.0,"Biography, Family, News",0.6818181818181818,Add a Plot,"Stars: Carlos Bustamante,  Cheryl Hickey,  Sangita Patel,  Sam Hargrave",0.0004597136173886749,0.307307672274598,0.012192218408364914,4,3
Queen Sono,2020.0,"Action, Crime, Drama",0.6818181818181818,Add a Plot,"Director: Kagiso Lediga |      Stars: Pearl Thusi,  Vuyo Dabula,  Sechaba Morojele,  Chi Mhende",0.0004597136173886749,0.307307672274598,0.012192218408364914,4,3
Carmen Sandiego,2019.0,"Animation, Action, Adventure",0.8181818181818182,"Carmen searches for clues to her mother's identity in Veracruz, Mexico, where she befriends a masked wrestler.","Directors: Jos Humphrey,  Kevin Dart |      Stars: Gina Rodriguez,  Finn Wolfhard,  Abby Trott,  Michael Hawley",5.1954935806466116e-05,0.307307672274598,0.012192218408364914,5,3
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.7840909090909091,"The viral video cash-in is on. Ricky kidnaps a rank clown for Mo's birthday party. But when the bozo bails, Cory and Randy step up as party starters.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Patrick Roach",4.903611918812532e-05,0.13021511537059238,0.012192218408364914,8,2
Baahubali: Before the Beginning,,"Action, Adventure, Drama",0.6818181818181818,Add a Plot,"Stars: Snigdha Akolkar,  Bijay Anand,  Mrunal Thakur",0.0004597136173886749,0.307307672274598,0.012192218408364914,3,3
Entertainment Tonight Canada,2005.0,"Biography, Family, News",0.6818181818181818,Author Sarah Richardson; Singer Lennon Stella; singer Vanessa Carlton. Episode #3788,"Stars: Carlos Bustamante,  Cheryl Hickey,  Sangita Patel,  Roz Weston",0.0004597136173886749,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7159090909090909,Add a Plot,"Director: Josh Mepham |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Austin A.J. Abell",2.860440285973977e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7613636363636364,Add a Plot,"Director: Greg Sullivan |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Mark Hildreth",2.6269349565067138e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7727272727272727,Add a Plot,"Director: Josh Mepham |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Jesse Moss",2.39342962703945e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7840909090909091,Add a Plot,"Director: Greg Sullivan |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Alex Barima",2.6269349565067138e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7840909090909091,Add a Plot,"Director: Josh Mepham |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Alex Barima",2.6269349565067138e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7727272727272727,Add a Plot,"Director: Greg Sullivan |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Alex Barima",2.5685586241398978e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7727272727272727,Add a Plot,"Director: Josh Mepham |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Mark Hildreth",2.451805959406266e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7840909090909091,Add a Plot,"Director: Greg Sullivan |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Mark Hildreth",2.3350532946726344e-05,0.307307672274598,0.012192218408364914,4,3
The Hollow,2018.0,"Animation, Drama, Family",0.7727272727272727,Add a Plot,"Director: Josh Mepham |      Stars: Ashleigh Ball,  Connor Parnall,  Adrian Petriw,  Mark Hildreth",3.152321947808056e-05,0.307307672274598,0.012192218408364914,4,3
NBC Sunday Night Football,2006.0,Sport,0.6249999999999999,Add a Plot,"Stars: Al Michaels,  Cris Collinsworth,  Michele Tafoya,  Chloe x Halle",3.5025799420089515e-06,0.307307672274598,0.012192218408364914,4,1
Magic for Humans,2018.0,"Comedy, Reality-TV",0.7727272727272727,"Power exists in many forms, and Justin seeks to experience them all. He takes on a power washer, teaches the impact of kind words, stuns with the power of the mind and influences influencers.","Directors: Adam Franklin,  Dave Paige |      Stars: Justin Willman,  Griffin Arnlund,  Dytto,  Andrew Lowe",3.560956274375768e-05,0.307307672274598,0.012192218408364914,5,2
Magic for Humans,2018.0,"Comedy, Reality-TV",0.7272727272727273,"Vices have a lot of power over us. To understand his own indulgences, Justin delves into the world of vices and meets people who can't say no to urges. Welcome to a binge full of junk food, child gambling and smashing stuff with bats.","Directors: Adam Franklin,  Dave Paige |      Stars: Justin Willman,  Lamar Bell,  Noah Arrue,  Marina Cerochi",2.7436876212403455e-05,0.307307672274598,0.012192218408364914,5,2
Magic for Humans,2018.0,"Comedy, Reality-TV",0.7727272727272727,"Home is where the heart is, but it's also usually a place where we keep our stuff. Justin explores the latter via a garage sale, a visit to a tiny home, a trip to Ikea and a revelation of how our smart homes are making us dumb.","Director: Dave Paige |      Stars: Justin Willman,  Teresa Baker,  Kristi Labrenz Galvan,  Shaina Thompson",2.6269349565067138e-05,0.307307672274598,0.012192218408364914,4,2
Magic for Humans,2018.0,"Comedy, Reality-TV",0.75,"Self care is important for a happy and healthy life. Justin explores the many ways we can better ourselves in our busy lives at the spa, staying on top of chores, letting a shrink into our brains or learning to heal our own wounds.",Director: Dave Paige |      Star: Justin Willman,2.2766769623058183e-05,0.307307672274598,0.012192218408364914,1,2
Magic for Humans,2018.0,"Comedy, Reality-TV",0.7840909090909091,"All things eventually come to an end, and Justin takes on the tough theme of ""kicking the bucket"" by visiting a thrift store full of expired items, talking with those on the other side and helping kids prepare their bucket lists.","Director: Dave Paige |      Stars: Justin Willman,  Jaden Joyner,  Juan Pedro Semidey Andrade,  Mateo Ray Garcia",2.2183006299390027e-05,0.307307672274598,0.012192218408364914,4,2
Magic for Humans,2018.0,"Comedy, Reality-TV",0.7159090909090909,"When you face your fears, you often learn that the thing you were afraid of is not so scary after all. Justin faces his fears by performing nude, being saran wrapped, and overcoming his past trauma of indulging in hot peppers.","Directors: Adam Franklin,  Dave Paige |      Stars: Justin Willman,  Becki Kilborn,  Bobby Kilborn,  Chandler Bolnick",2.2183006299390027e-05,0.307307672274598,0.012192218408364914,5,2
Magic for Humans,2018.0,"Comedy, Reality-TV",0.75,"Traditions don't need to make sense, they just need to bring us joy. Justin takes on his favorite traditions by becoming the tooth fairy, becoming one with a pinata, and learning the proper ways to consume (and drop) food.","Directors: Adam Franklin,  Dave Paige |      Stars: Justin Willman,  Jennifer Dezell,  Bodhi Dell,  Nyjo Brennen",2.101547965205371e-05,0.307307672274598,0.012192218408364914,5,2
Too Hot to Handle,2020.0,"Game-Show, Reality-TV, Romance",0.30681818181818177,"Host Desiree Burch connects with this season's singles for a virtual reunion featuring fresh updates, frisky banter and a series of spicy games.","Stars: David Birtwistle,  Desiree Burch,  Lydia Clyma,  Haley Cureton",8.756449855022379e-05,0.2083441845929478,0.012192218408364914,4,3
The Woods,2020.0,"Crime, Drama, Mystery",0.6590909090909091,"In 1994, summer camp reels from a brutal crime. Twenty-five years later, the police seek prosecutor Pawel Kopinski's help identifying a murder victim.","Director: Leszek Dawid |      Stars: Grzegorz Damiecki,  Agnieszka Grochowska,  Hubert Milkowski,  Wiktoria Filus",0.0001266766412359904,0.307307672274598,0.012192218408364914,4,3
Jeffrey Epstein: Filthy Rich,2020.0,"Documentary, Crime",0.7159090909090909,"Survivors recount how Epstein abused, manipulated and silenced them as he ran a so-called molestation ""pyramid scheme"" out of his Palm Beach mansion.","Director: Lisa Bryant |      Stars: Jeffrey Epstein,  Vicky Ward,  Ghislaine Maxwell,  Maria Farmer",0.0004804372153788945,0.2916818584301269,0.012192218408364914,4,2
Jeffrey Epstein: Filthy Rich,2020.0,"Documentary, Crime",0.7272727272727273,Epstein goes on the offensive as police gather mountains of evidence against him. But how did he acquire the fortune that protected him for so long?,"Director: Lisa Bryant |      Stars: Jeffrey Epstein,  Michael Reiter,  Sigrid McCawley,  Marc Fisher",0.0004226446463357468,0.2968904630449506,0.012192218408364914,4,2
Jeffrey Epstein: Filthy Rich,2020.0,"Documentary, Crime",0.7272727272727273,"Epstein brokers a plea deal that's unprecedented in its leniency, and a survivor opens up about the horrors she endured on his private island.","Director: Lisa Bryant |      Stars: Jeffrey Epstein,  Michael Reiter,  Spencer Kuvin,  Jane Musgrave",0.00039520777012334336,0.2812646492004795,0.012192218408364914,4,2
Jeffrey Epstein: Filthy Rich,2020.0,"Documentary, Crime",0.7272727272727273,"Arrested and charged in 2019 with child sex trafficking, Epstein spends only a short time behind bars, but his accusers still get their day in court.","Director: Lisa Bryant |      Stars: Jeffrey Epstein,  Virginia Roberts Giuffre,  Sigrid McCawley,  Ghislaine Maxwell",0.0003741922904712897,0.2916818584301269,0.012192218408364914,4,2
Ju-on: Origins,2020.0,"Drama, Horror, Mystery",0.6136363636363636,"A young actress is troubled by mysterious footsteps in her apartment. Intrigued, paranormal researcher Yasuo asks her to record the sounds.","Director: Shô Miyake |      Stars: Yoshiyoshi Arakawa,  Yuina Kuroshima,  Ririka,  Koki Osamura",0.00019906329337084208,0.14063232460023975,0.012192218408364914,4,3
Chichipatos,2020.0,Comedy,0.4431818181818181,"Juanquini is a terrible magician who embarrasses his kids. But when he pulls off a most amazing trick, no one believes it - including the cops.","Director: Juan Camilo Pinzon |      Stars: Julián Cerati,  Mariana Gómez,  Júlio César Herrera,  El Mindo",4.67010658934527e-06,0.307307672274598,0.012192218408364914,4,1
Chichipatos,2020.0,Comedy,0.5227272727272727,"Juanquini keeps telling the police he knows nothing, but they keep trying to break him for information. Meanwhile, his family finds him a lawyer.","Director: Juan Camilo Pinzon |      Stars: Alberto Barrero,  Julian Caicedo,  Julián Cerati,  Mariana Gómez",1.1675266473363174e-06,0.307307672274598,0.012192218408364914,4,1
Chichipatos,2020.0,Comedy,0.5113636363636364,"When a U.S. federal agent shows up to extradite Juanquini, the local authorities - and Juanquini's family - have decisions to make.","Director: Juan Camilo Pinzon |      Stars: Julián Cerati,  Mariana Gómez,  Júlio César Herrera,  Yuriko Londoño",1.1675266473363174e-06,0.307307672274598,0.012192218408364914,4,1
Chichipatos,2020.0,Comedy,0.48863636363636365,"While Juanquini tries to get back to his family, they have a sudden run of good luck. Agent Patty Smith consults magicians to explain the vanishing act.","Director: Juan Camilo Pinzon |      Stars: Julián Cerati,  Daniel Giandoni,  Mariana Gómez,  Júlio César Herrera",1.1675266473363174e-06,0.307307672274598,0.012192218408364914,4,1
Chichipatos,2020.0,Comedy,0.4431818181818181,"Juanquini suddenly finds himself living with Ñato and his family, including a volcanic wife. Meanwhile, Juanquini's family is struggling again.","Director: Juan Camilo Pinzon |      Stars: Julián Cerati,  Mariana Gómez,  Júlio César Herrera,  Yuriko Londoño",5.837633236681589e-07,0.307307672274598,0.012192218408364914,4,1
Chichipatos,2020.0,Comedy,0.4431818181818181,"Agent Smith and the locals can't seem to break the case, but Ñato's lawyer has concluded Juanquini is telling the truth - and wants to off him.","Director: Juan Camilo Pinzon |      Stars: Juan Alfonso Baptista,  Julián Cerati,  Isabela Cordoba,  Mariana Gómez",5.837633236681589e-07,0.307307672274598,0.012192218408364914,4,1
Chichipatos,2020.0,Comedy,0.4431818181818181,Have the police and Ñato been looking at the wrong person - at beleaguered Juanquini - when the real magician has been right under their noses?,"Director: Juan Camilo Pinzon |      Stars: Julián Cerati,  Mariana Gómez,  Júlio César Herrera,  Yuriko Londoño",5.837633236681589e-07,0.307307672274598,0.012192218408364914,4,1
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9204545454545454,"While Adora takes a much-needed rest, Mermista reluctantly leads the princesses into the Fright Zone so Entrapta can try to trace Horde Prime's signal.","Directors: Roy Burdine,  Jen Bennett |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0005860983769628314,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9545454545454546,"As Bow, Entrapta and Adora attempt to keep Mara's ship functional, Horde Prime orders Catra to betray Glimmer - under threat of a memory wipe.","Directors: Roy Burdine,  Christina Manrique |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0006398046027403019,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.909090909090909,"Forced to land on a desolate planet to replenish the ship's fuel crystals, Adora meets three siblings on the run from Horde Prime.","Directors: Roy Burdine,  Mandy Clotworthy |      Stars: Aimee Carrero,  Karen Fukuhara,  Marcus Scribner,  Lauren Ash",0.0005767581637841408,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9772727272727271,"Adora surrenders herself to Horde Prime, hoping to buy time for Entrapta, Bow and Glimmer to rescue Catra and hack Horde Prime's server.","Directors: Roy Burdine,  Jen Bennett |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0007337904978508754,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9204545454545454,"The team tries to keep the ship working and evade Horde Prime's pursuit. On Etheria, Micah struggles to relate to Frosta during a mission to Elberon.","Directors: Roy Burdine,  Mandy Clotworthy |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0005954385901415218,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.8977272727272727,"Mermista, Scorpia, Perfuma and Sea Hawk go undercover underwater to recruit Prince Peekablue. Netossa notices that Spinnerella is acting strange.","Directors: Roy Burdine,  Christina Manrique |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.000581428270373486,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9431818181818181,The squad heads to the planet Krytis to find a way to get past Horde Prime's blockade on Etheria. Shadow Weaver appeals to Castaspella for help.,"Directors: Roy Burdine,  Jen Bennett |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.000607113856614885,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9204545454545454,"While Wrong Hordak's message of dissent spreads throughout the empire, the squad infiltrates the town of Erelandia to get a lead on their friends.","Directors: Roy Burdine,  Christina Manrique |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0005744231104894682,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9318181818181819,"Adora, Catra, Perfuma and Netossa reenter the Fright Zone to rescue Scorpia while Bow and Glimmer head to the library to check on Bow's dads.","Directors: Roy Burdine,  Mandy Clotworthy |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0005785094537551453,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9545454545454546,"A strike team infiltrates Mystacor, searching for the Heart's failsafe, the Crystal of Arxia. Entrapta and Swift Wind gather data on the chip network.","Directors: Roy Burdine,  Mandy Clotworthy |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0006065300932912169,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9659090909090908,The best friend squad heads for the Heart while the princesses attack the spire so Entrapta can disrupt the chip network. Horde Prime makes his move.,"Directors: Jen Bennett,  Roy Burdine |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0006894244852520953,0.11979790614094499,0.012192218408364914,5,3
She-Ra and the Princesses of Power,2018.0,"Animation, Action, Adventure",0.9772727272727271,Shadow Weaver and Catra attempt to reach Adora. Glimmer faces her father while Bow tries to evade Scorpia long enough to execute Entrapta's program.,"Directors: Christina Manrique,  Roy Burdine |      Stars: Aimee Carrero,  Karen Fukuhara,  AJ Michalka,  Marcus Scribner",0.0008341977895217987,0.11979790614094499,0.012192218408364914,5,3
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8068181818181817,"Sunnyvale's sketchiest get scammed by grifters posing as tax agents. A trap is set, then lethal farts lead the boys to a familiar face.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Patrick Roach",4.4949775922448213e-05,0.13021511537059238,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8295454545454546,"Bubbles pours his life savings into Kitty Shakes while Julian and Ricky drive off to steal packages. Later, a reality competition comes calling.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Patrick Roach",4.378224927511189e-05,0.12500651075576868,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8068181818181817,"The gang must rustle up dough to cure Bubbles's kitten of hookworms, even if that means becoming movie stars. But are the boys ready to play dirty?","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Patrick Roach",4.378224927511189e-05,0.11458930152612129,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8522727272727272,The fellas take a shady trip down memory lane back to 1979: the first time they smoked Panama Red - and launched a life of petty crime.,"Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  John Dunsworth",4.611730256978453e-05,0.12500651075576868,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.7954545454545454,"The city rounds up Bubbles's free-range kitties, and when the mayor kicks him to the curb, he decides to run for office. One paradigm shift coming up.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Patrick Roach",3.794461603843031e-05,0.12500651075576868,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8409090909090908,"After going to jail for peeing on the cops, Ricky claims he's turning over a new leaf. That means ditching his pals to go on a Costco treasure hunt.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  John Dunsworth",4.144719598043926e-05,0.11979790614094499,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8636363636363635,"Bubbles drags Julian to the fair to cheer him up. After a fortuneteller delivers the bad news, the guys end up in a cult. Time to start drinking.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Cory Bowles",4.144719598043926e-05,0.11458930152612129,0.012192218408364914,8,2
Trailer Park Boys: The Animated Series,2019.0,"Animation, Comedy",0.8409090909090908,"The good times are killing them: A bank error in their favor sends the boys on a spending spree. When the cops arrive, Ricky must fake his own death.","Directors: Norm Hiscock,  Gary Howsam,  Mike Smith,  John Paul Tremblay,  Robb Wells |      Stars: John Paul Tremblay,  Robb Wells,  Mike Smith,  Cory Bowles",3.9695906009434785e-05,0.13021511537059238,0.012192218408364914,8,2
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6136363636363636,Add a Plot,"Director: Fredrik Edfeldt |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",4.4949775922448213e-05,0.22917860305224258,0.012192218408364914,4,3
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6136363636363636,Add a Plot,"Director: Fredrik Edfeldt |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",4.144719598043926e-05,0.22917860305224258,0.012192218408364914,4,3
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6477272727272727,Add a Plot,"Director: Fredrik Edfeldt |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",3.736085271476215e-05,0.22917860305224258,0.012192218408364914,4,3
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6363636363636364,Add a Plot,"Directors: Fredrik Edfeldt,  Andrea Östlund |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",3.560956274375768e-05,0.22917860305224258,0.012192218408364914,5,3
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6477272727272727,Add a Plot,"Directors: Fredrik Edfeldt,  Andrea Östlund |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",3.502579942008952e-05,0.22917860305224258,0.012192218408364914,5,3
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6363636363636364,On an icy road in northern Sweden a woman is found dead in her car. She has a fatal blow to the head and her months old baby has frozen to death in the back seat. At first it seems like an ...                See full summary »,"Director: Fredrik Edfeldt |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",4.08634326567711e-05,0.22917860305224258,0.012192218408364914,4,3
Rebecka Martinsson,2017.0,"Crime, Drama, Mystery",0.6590909090909091,Add a Plot,"Director: Fredrik Edfeldt |      Stars: Sascha Zacharias,  Eva Melander,  Thomas Oredsson,  Jakob Öhrman",3.794461603843031e-05,0.22917860305224258,0.012192218408364914,4,3
Meerkat Manor,2005.0,Documentary,0.8977272727272727,"First in the series. With the family split having become permanent, Rocket Dog's Whiskers lose Zaphod and a large group of males, whilst Maybelline's small band The Aztecs are experiencing housing issues!","Stars: Stockard Channing,  Maybelline The Meerkat",0.0,0.11458930152612129,0.012192218408364914,2,1
Meerkat Manor,2005.0,Documentary,0.6818181818181818,"Rocket Dog's pups Nugget and Beaker get their first lesson in desert survival out on the Manor. The Whiskers move burrows, and war breaks out over rations and power at the Commandos. Zorro ...                See full summary »",Star: Stockard Channing,0.0004597136173886749,0.10938069691129759,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.9204545454545454,"Roving male Wilson, along with his roving buddy Phillippe, go off on a mission to meet the ladies and just maybe, find a group they can join - a burrow to call home. But will it bring Wilson any closer to finding a group he can settle at?",Star: Stockard Channing,0.0,0.10938069691129759,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.9659090909090908,"With family size dwindling, the Whiskers are the weakest they have been for a long time. Rocket Dog's second litter of pups couldn't come at better time. But when danger can come from any direction, the pups survival is far from certain.",Star: Stockard Channing,1.1675266473363174e-06,0.10938069691129759,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.8295454545454546,"In the series finale, it's all out war at the Commandos when dominant male Zorro goes missing in action. And family history repeats itself when tragedy strikes at the Whiskers burrow.",Star: Stockard Channing,1.751289971004476e-06,0.10938069691129759,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.6818181818181818,Wilson moves in at Maybelline's Aztecs but makes a dash for it when Zaphod pitches up. He then turns his amorous attentions to one of The Whiskers girls.,"Stars: Stockard Channing,  Maybelline The Meerkat",0.0004597136173886749,0.10938069691129759,0.012192218408364914,2,1
Meerkat Manor,2005.0,Documentary,0.9431818181818181,"The Whiskers stray onto Commando territory, where they are taught a lesson by the feared enemy, Nikita. Seacrest then stays behind for lessons of another kind!",Star: Stockard Channing,0.0,0.11458930152612129,0.012192218408364914,1,1
